,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,hour,dayofweek
3284,2011-08-06 18:00:00,2,0,0,2,29.52,34.85,79,30.0026,81,130,211,2011,8,6,18,5
2063,2011-05-12 21:00:00,1,0,1,1,22.96,26.515,83,8.9981,31,192,223,2011,5,12,21,3
10555,2012-12-06 05:00:00,3,0,1,1,9.02,10.605,55,19.0012,0,32,32,2012,12,6,5,3
542,2011-02-05 18:00:00,4,0,0,2,11.48,12.12,93,30.0026,2,81,83,2011,2,5,18,5
7828,2012-06-06 13:00:00,1,0,1,1,25.42,31.06,41,6.0032,73,230,303,2012,6,6,13,2
2139,2011-05-16 01:00:00,1,0,1,1,21.32,25.0,94,8.9981,6,8,14,2011,5,16,1,0
3171,2011-08-02 01:00:00,2,0,1,1,27.06,31.06,74,7.0015,4,8,12,2011,8,2,1,1
9616,2012-10-05 01:00:00,3,0,1,1,22.14,25.76,68,7.0015,3,43,46,2012,10,5,1,4
1811,2011-05-02 09:00:00,1,0,1,2,20.5,24.24,77,19.0012,41,131,172,2011,5,2,9,0
9841,2012-10-14 10:00:00,3,0,0,1,22.14,25.76,56,12.998,150,278,428,2012,10,14,10,6
6146,2012-02-12 08:00:00,4,0,0,1,3.28,3.79,53,16.9979,0,26,26,2012,2,12,8,6
10294,2012-11-14 08:00:00,3,0,1,1,11.48,12.88,56,19.9995,27,664,691,2012,11,14,8,2
5903,2012-02-02 04:00:00,4,0,1,3,16.4,20.455,82,6.0032,0,1,1,2012,2,2,4,3
7335,2012-05-05 00:00:00,1,0,0,1,24.6,28.03,83,0.0,42,111,153,2012,5,5,0,5
3710,2011-09-05 12:00:00,2,1,0,2,29.52,34.09,70,12.998,141,212,353,2011,9,5,12,0
6084,2012-02-09 18:00:00,4,0,1,1,13.94,16.665,31,11.0014,13,404,417,2012,2,9,18,3
302,2011-01-14 01:00:00,4,0,1,1,4.1,6.06,54,11.0014,0,5,5,2011,1,14,1,4
157,2011-01-07 20:00:00,4,0,1,1,7.38,10.605,47,7.0015,1,50,51,2011,1,7,20,4
321,2011-01-14 21:00:00,4,0,1,1,6.56,11.365,69,0.0,4,48,52,2011,1,14,21,4
5171,2011-12-09 13:00:00,3,0,1,1,15.58,19.695,50,12.998,27,141,168,2011,12,9,13,4
8695,2012-08-04 16:00:00,2,0,0,1,36.9,40.91,39,19.9995,197,253,450,2012,8,4,16,5
3159,2011-08-01 13:00:00,2,0,1,1,36.9,40.15,31,19.9995,38,112,150,2011,8,1,13,0
2893,2011-07-09 11:00:00,2,0,0,1,31.98,34.85,46,19.9995,101,189,290,2011,7,9,11,5
9615,2012-10-05 00:00:00,3,0,1,1,22.96,26.515,73,0.0,16,86,102,2012,10,5,0,4
1218,2011-03-15 13:00:00,4,0,1,2,14.76,16.665,57,19.0012,23,74,97,2011,3,15,13,1
8768,2012-08-07 17:00:00,2,0,1,2,31.98,37.12,62,8.9981,125,743,868,2012,8,7,17,1
6076,2012-02-09 10:00:00,4,0,1,1,9.02,10.605,51,15.0013,7,90,97,2012,2,9,10,3
3817,2011-09-10 01:00:00,2,0,0,2,25.42,27.275,94,0.0,16,67,83,2011,9,10,1,5
9443,2012-09-16 20:00:00,2,0,0,1,24.6,31.06,53,7.0015,57,267,324,2012,9,16,20,6
9281,2012-09-10 02:00:00,2,0,1,1,22.14,25.76,60,23.9994,11,6,17,2012,9,10,2,0
6529,2012-03-09 07:00:00,4,0,1,2,15.58,19.695,40,19.9995,6,262,268,2012,3,9,7,4
3087,2011-07-17 13:00:00,2,0,0,1,32.8,37.12,49,19.9995,200,272,472,2011,7,17,13,6
4988,2011-12-01 22:00:00,3,0,1,1,12.3,16.665,61,0.0,5,99,104,2011,12,1,22,3
3722,2011-09-06 00:00:00,2,0,1,3,22.14,25.76,94,23.9994,1,7,8,2011,9,6,0,1
6786,2012-04-01 01:00:00,1,0,0,2,14.76,17.425,76,11.0014,13,49,62,2012,4,1,1,6
10490,2012-12-03 12:00:00,3,0,1,1,21.32,25.0,68,11.0014,40,228,268,2012,12,3,12,0
10107,2012-11-06 12:00:00,3,0,1,1,13.12,16.665,45,8.9981,31,217,248,2012,11,6,12,1
314,2011-01-14 14:00:00,4,0,1,1,9.02,10.605,41,19.0012,5,59,64,2011,1,14,14,4
5825,2012-01-17 22:00:00,4,0,1,1,18.86,22.725,72,26.0027,5,85,90,2012,1,17,22,1
5066,2011-12-05 04:00:00,3,0,1,1,12.3,15.91,87,7.0015,0,7,7,2011,12,5,4,0
5076,2011-12-05 14:00:00,3,0,1,2,18.86,22.725,67,0.0,7,126,133,2011,12,5,14,0
1336,2011-04-01 13:00:00,1,0,1,1,14.76,16.665,50,23.9994,18,92,110,2011,4,1,13,4
5590,2012-01-08 01:00:00,4,0,0,1,13.94,16.665,42,12.998,10,62,72,2012,1,8,1,6
10067,2012-11-04 20:00:00,3,0,0,1,13.12,14.395,53,23.9994,7,134,141,2012,11,4,20,6
2870,2011-07-08 12:00:00,2,0,1,2,31.16,36.365,70,19.0012,49,164,213,2011,7,8,12,4
9899,2012-10-16 20:00:00,3,0,1,1,18.86,22.725,55,0.0,35,397,432,2012,10,16,20,1
42,2011-01-02 19:00:00,4,0,0,1,13.12,14.395,42,30.0026,1,29,30,2011,1,2,19,6
9977,2012-11-01 02:00:00,3,0,1,1,13.12,16.665,66,8.9981,10,10,20,2012,11,1,2,3
5450,2012-01-02 05:00:00,4,1,0,1,11.48,12.88,45,22.0028,1,3,4,2012,1,2,5,0
6242,2012-02-16 08:00:00,4,0,1,2,12.3,15.91,70,6.0032,9,489,498,2012,2,16,8,3
4391,2011-10-15 00:00:00,3,0,0,1,18.86,22.725,55,7.0015,18,88,106,2011,10,15,0,5
2509,2011-06-12 11:00:00,1,0,0,1,31.98,36.365,55,7.0015,131,236,367,2011,6,12,11,6
10161,2012-11-08 19:00:00,3,0,1,1,15.58,19.695,27,23.9994,14,359,373,2012,11,8,19,3
4650,2011-11-06 20:00:00,3,0,0,1,14.76,18.18,81,7.0015,16,100,116,2011,11,6,20,6
6168,2012-02-13 06:00:00,4,0,1,1,4.1,5.305,54,15.0013,1,71,72,2012,2,13,6,0
3862,2011-09-11 22:00:00,2,0,0,1,25.42,30.305,69,26.0027,21,74,95,2011,9,11,22,6
6355,2012-03-02 01:00:00,4,0,1,1,13.94,15.91,49,15.0013,2,18,20,2012,3,2,1,4
5994,2012-02-05 23:00:00,4,0,0,1,9.84,12.12,70,8.9981,4,38,42,2012,2,5,23,6
5720,2012-01-13 12:00:00,4,0,1,1,9.84,9.85,38,32.9975,14,140,154,2012,1,13,12,4
9723,2012-10-09 12:00:00,3,0,1,2,19.68,23.485,69,12.998,43,217,260,2012,10,9,12,1
9801,2012-10-12 18:00:00,3,0,1,1,18.04,21.97,38,19.9995,76,566,642,2012,10,12,18,4
1693,2011-04-16 11:00:00,1,0,0,3,17.22,21.21,94,30.0026,4,27,31,2011,4,16,11,5
2817,2011-07-06 07:00:00,2,0,1,2,29.52,34.85,79,0.0,24,288,312,2011,7,6,7,2
10102,2012-11-06 07:00:00,3,0,1,1,8.2,10.605,69,11.0014,9,378,387,2012,11,6,7,1
6129,2012-02-11 15:00:00,4,0,0,2,12.3,13.635,61,19.9995,12,112,124,2012,2,11,15,5
459,2011-02-02 05:00:00,4,0,1,3,9.02,12.12,93,7.0015,0,3,3,2011,2,2,5,2
3580,2011-08-19 02:00:00,2,0,1,3,26.24,28.79,83,0.0,0,8,8,2011,8,19,2,4
1080,2011-03-09 13:00:00,4,0,1,2,13.12,14.395,76,23.9994,17,82,99,2011,3,9,13,2
5917,2012-02-02 18:00:00,4,0,1,1,16.4,20.455,43,31.0009,17,393,410,2012,2,2,18,3
7055,2012-04-12 08:00:00,1,0,1,1,13.12,15.15,66,22.0028,20,604,624,2012,4,12,8,3
1611,2011-04-13 01:00:00,1,0,1,2,16.4,20.455,100,19.9995,0,1,1,2011,4,13,1,2
7426,2012-05-08 19:00:00,1,0,1,2,26.24,30.305,69,19.0012,59,399,458,2012,5,8,19,1
1598,2011-04-12 12:00:00,1,0,1,2,22.96,26.515,64,31.0009,9,83,92,2011,4,12,12,1
7316,2012-05-04 05:00:00,1,0,1,1,22.96,26.515,88,12.998,0,24,24,2012,5,4,5,4
7596,2012-05-15 21:00:00,1,0,1,3,26.24,30.305,73,19.0012,11,98,109,2012,5,15,21,1
8918,2012-08-13 23:00:00,2,0,1,1,28.7,32.575,70,15.0013,28,100,128,2012,8,13,23,0
5123,2011-12-07 13:00:00,3,0,1,3,18.04,21.97,100,12.998,5,28,33,2011,12,7,13,2
10842,2012-12-18 04:00:00,3,0,1,1,17.22,21.21,82,11.0014,3,5,8,2012,12,18,4,1
5992,2012-02-05 21:00:00,4,0,0,1,11.48,14.395,56,7.0015,6,60,66,2012,2,5,21,6
6252,2012-02-16 18:00:00,4,0,1,3,13.94,16.665,87,8.9981,8,345,353,2012,2,16,18,3
7133,2012-04-15 14:00:00,1,0,0,1,28.7,31.82,39,19.0012,282,346,628,2012,4,15,14,6
1247,2011-03-16 19:00:00,4,0,1,2,18.04,21.97,51,22.0028,18,150,168,2011,3,16,19,2
1176,2011-03-13 17:00:00,4,0,0,1,18.04,21.97,41,23.9994,98,143,241,2011,3,13,17,6
8310,2012-07-07 15:00:00,2,0,0,1,39.36,42.425,26,0.0,113,193,306,2012,7,7,15,5
1599,2011-04-12 13:00:00,1,0,1,3,22.14,25.76,68,19.0012,22,84,106,2011,4,12,13,1
3694,2011-09-04 20:00:00,2,0,0,1,30.34,34.85,70,19.9995,104,125,229,2011,9,4,20,6
4483,2011-10-18 20:00:00,3,0,1,1,22.14,25.76,64,11.0014,23,204,227,2011,10,18,20,1
6711,2012-03-16 22:00:00,4,0,1,2,18.04,21.97,94,0.0,16,132,148,2012,3,16,22,4
9985,2012-11-01 10:00:00,3,0,1,3,14.76,17.425,62,12.998,13,133,146,2012,11,1,10,3
7411,2012-05-08 04:00:00,1,0,1,2,21.32,25.0,68,22.0028,0,5,5,2012,5,8,4,1
5234,2011-12-12 04:00:00,3,0,1,1,7.38,12.12,74,0.0,0,3,3,2011,12,12,4,0
8395,2012-07-11 04:00:00,2,0,1,1,26.24,28.79,89,8.9981,1,6,7,2012,7,11,4,2
5201,2011-12-10 19:00:00,3,0,0,1,10.66,12.12,38,19.0012,15,139,154,2011,12,10,19,5
4899,2011-11-17 05:00:00,3,0,1,3,13.94,15.15,71,22.0028,1,21,22,2011,11,17,5,3
10719,2012-12-13 01:00:00,3,0,1,2,11.48,12.88,52,19.0012,4,19,23,2012,12,13,1,3
10136,2012-11-07 17:00:00,3,0,1,2,13.12,14.395,53,26.0027,16,501,517,2012,11,7,17,2
10393,2012-11-18 11:00:00,3,0,0,1,15.58,19.695,62,19.0012,92,267,359,2012,11,18,11,6
9291,2012-09-10 12:00:00,2,0,1,1,26.24,31.06,44,26.0027,76,256,332,2012,9,10,12,0
1634,2011-04-14 00:00:00,1,0,1,1,15.58,19.695,76,8.9981,3,18,21,2011,4,14,0,3
10418,2012-11-19 12:00:00,3,0,1,2,16.4,20.455,62,19.0012,35,207,242,2012,11,19,12,0
3971,2011-09-16 12:00:00,2,0,1,2,21.32,25.0,45,0.0,39,212,251,2011,9,16,12,4
5446,2012-01-02 00:00:00,4,1,0,1,16.4,20.455,40,31.0009,8,31,39,2012,1,2,0,0
8665,2012-08-03 10:00:00,2,0,1,2,32.8,37.12,52,12.998,82,167,249,2012,8,3,10,4
9098,2012-09-02 11:00:00,2,0,0,2,30.34,34.85,70,0.0,226,263,489,2012,9,2,11,6
5225,2011-12-11 19:00:00,3,0,0,1,9.02,11.365,55,12.998,7,98,105,2011,12,11,19,6
8896,2012-08-13 01:00:00,2,0,1,1,27.06,31.06,65,6.0032,3,11,14,2012,8,13,1,0
10185,2012-11-09 19:00:00,3,0,1,1,13.94,17.425,71,6.0032,30,331,361,2012,11,9,19,4
4424,2011-10-16 09:00:00,3,0,0,1,20.5,24.24,45,15.0013,39,151,190,2011,10,16,9,6
2008,2011-05-10 14:00:00,1,0,1,2,25.42,31.06,33,0.0,42,134,176,2011,5,10,14,1
4369,2011-10-14 02:00:00,3,0,1,1,22.96,26.515,94,11.0014,0,6,6,2011,10,14,2,4
1725,2011-04-17 19:00:00,1,0,0,1,22.96,26.515,30,19.9995,75,135,210,2011,4,17,19,6
9322,2012-09-11 19:00:00,2,0,1,1,25.42,31.06,41,12.998,56,540,596,2012,9,11,19,1
2998,2011-07-13 20:00:00,2,0,1,1,28.7,33.335,84,11.0014,61,281,342,2011,7,13,20,2
7829,2012-06-06 14:00:00,1,0,1,1,26.24,31.06,38,0.0,111,191,302,2012,6,6,14,2
6283,2012-02-18 01:00:00,4,0,0,1,13.12,15.91,49,11.0014,7,38,45,2012,2,18,1,5
10274,2012-11-13 12:00:00,3,0,1,1,13.94,15.91,61,19.0012,16,180,196,2012,11,13,12,1
10101,2012-11-06 06:00:00,3,0,1,1,9.02,11.365,69,8.9981,6,143,149,2012,11,6,6,1
8905,2012-08-13 10:00:00,2,0,1,2,31.16,34.09,40,0.0,88,111,199,2012,8,13,10,0
10465,2012-12-02 11:00:00,3,0,0,2,13.12,15.91,81,11.0014,81,274,355,2012,12,2,11,6
7553,2012-05-14 02:00:00,1,0,1,1,24.6,30.305,60,19.9995,1,1,2,2012,5,14,2,0
2816,2011-07-06 06:00:00,2,0,1,1,28.7,33.335,79,6.0032,9,112,121,2011,7,6,6,2
3383,2011-08-10 21:00:00,2,0,1,1,31.16,33.335,33,7.0015,47,162,209,2011,8,10,21,2
1011,2011-03-06 15:00:00,4,0,0,3,18.04,21.97,100,15.0013,3,4,7,2011,3,6,15,6
557,2011-02-06 09:00:00,4,0,0,1,11.48,14.395,56,7.0015,7,38,45,2011,2,6,9,6
1663,2011-04-15 05:00:00,1,1,0,1,14.76,18.18,81,7.0015,2,11,13,2011,4,15,5,4
4456,2011-10-17 17:00:00,3,0,1,1,22.96,26.515,64,8.9981,80,540,620,2011,10,17,17,0
8245,2012-07-04 22:00:00,2,1,0,1,33.62,39.395,56,15.0013,175,327,502,2012,7,4,22,2
6040,2012-02-07 22:00:00,4,0,1,1,13.12,15.91,57,12.998,11,107,118,2012,2,7,22,1
6101,2012-02-10 11:00:00,4,0,1,2,11.48,14.395,45,7.0015,19,134,153,2012,2,10,11,4
10230,2012-11-11 16:00:00,3,0,0,1,22.14,25.76,42,15.0013,260,393,653,2012,11,11,16,6
2909,2011-07-10 03:00:00,2,0,0,1,27.06,31.06,74,6.0032,6,19,25,2011,7,10,3,6
1477,2011-04-07 10:00:00,1,0,1,2,17.22,21.21,67,7.0015,29,66,95,2011,4,7,10,3
9547,2012-10-02 04:00:00,3,0,1,2,22.96,26.515,83,6.0032,2,8,10,2012,10,2,4,1
2897,2011-07-09 15:00:00,2,0,0,1,34.44,36.365,34,6.0032,182,220,402,2011,7,9,15,5
5890,2012-02-01 15:00:00,4,0,1,1,24.6,31.06,35,19.0012,25,169,194,2012,2,1,15,2
9894,2012-10-16 15:00:00,3,0,1,1,22.14,25.76,41,22.0028,76,270,346,2012,10,16,15,1
3273,2011-08-06 07:00:00,2,0,0,1,27.88,31.82,83,11.0014,14,49,63,2011,8,6,7,5
6720,2012-03-17 07:00:00,4,0,0,2,16.4,20.455,100,8.9981,29,57,86,2012,3,17,7,5
7103,2012-04-14 08:00:00,1,0,0,1,14.76,17.425,71,8.9981,24,136,160,2012,4,14,8,5
5942,2012-02-03 19:00:00,4,0,1,1,13.94,17.425,49,7.0015,11,256,267,2012,2,3,19,4
10809,2012-12-16 19:00:00,3,0,0,1,14.76,17.425,93,8.9981,10,99,109,2012,12,16,19,6
5068,2011-12-05 06:00:00,3,0,1,1,12.3,15.91,93,6.0032,1,89,90,2011,12,5,6,0
9493,2012-09-18 22:00:00,2,0,1,3,23.78,27.275,83,31.0009,14,137,151,2012,9,18,22,1
5638,2012-01-10 01:00:00,4,0,1,2,9.02,12.12,93,7.0015,2,3,5,2012,1,10,1,1
2367,2011-06-06 13:00:00,1,0,1,1,31.98,34.09,35,0.0,28,152,180,2011,6,6,13,0
3624,2011-09-01 22:00:00,2,0,1,2,27.06,31.06,57,15.0013,34,145,179,2011,9,1,22,3
10229,2012-11-11 15:00:00,3,0,0,1,22.96,26.515,37,15.0013,304,420,724,2012,11,11,15,6
5846,2012-01-18 19:00:00,4,0,1,1,9.02,9.85,37,26.0027,5,251,256,2012,1,18,19,2
9767,2012-10-11 08:00:00,3,0,1,1,15.58,19.695,46,26.0027,25,773,798,2012,10,11,8,3
873,2011-02-19 20:00:00,4,0,0,1,13.12,14.395,28,35.0008,9,38,47,2011,2,19,20,5
5507,2012-01-04 14:00:00,4,0,1,2,5.74,6.06,46,16.9979,6,69,75,2012,1,4,14,2
3415,2011-08-12 05:00:00,2,0,1,1,24.6,31.06,56,8.9981,2,24,26,2011,8,12,5,4
1713,2011-04-17 07:00:00,1,0,0,1,14.76,16.665,50,23.9994,2,14,16,2011,4,17,7,6
10437,2012-12-01 07:00:00,3,0,0,2,9.84,12.12,87,8.9981,7,56,63,2012,12,1,7,5
785,2011-02-16 04:00:00,4,0,1,1,8.2,9.85,51,12.998,0,1,1,2011,2,16,4,2
1009,2011-03-06 13:00:00,4,0,0,2,18.86,22.725,94,23.9994,22,83,105,2011,3,6,13,6
2428,2011-06-09 02:00:00,1,0,1,2,29.52,35.605,84,11.0014,0,6,6,2011,6,9,2,3
232,2011-01-10 23:00:00,4,0,1,1,5.74,7.575,59,11.0014,0,18,18,2011,1,10,23,0
63,2011-01-03 18:00:00,4,0,1,1,9.84,12.88,32,7.0015,9,148,157,2011,1,3,18,0
1545,2011-04-10 06:00:00,1,0,0,2,14.76,18.18,93,6.0032,0,4,4,2011,4,10,6,6
10823,2012-12-17 09:00:00,3,0,1,2,16.4,20.455,87,0.0,11,271,282,2012,12,17,9,0
9411,2012-09-15 12:00:00,2,0,0,1,27.06,31.06,36,23.9994,287,419,706,2012,9,15,12,5
5424,2012-01-01 02:00:00,4,0,0,1,13.12,17.425,76,0.0,16,59,75,2012,1,1,2,6
7146,2012-04-16 03:00:00,1,1,0,1,23.78,27.275,68,12.998,3,5,8,2012,4,16,3,0
8173,2012-07-01 22:00:00,2,0,0,1,33.62,37.12,43,8.9981,41,110,151,2012,7,1,22,6
8019,2012-06-14 12:00:00,1,0,1,2,27.06,31.06,61,15.0013,55,210,265,2012,6,14,12,3
5050,2011-12-04 12:00:00,3,0,0,1,14.76,17.425,81,11.0014,82,247,329,2011,12,4,12,6
8302,2012-07-07 07:00:00,2,0,0,1,31.98,37.88,66,7.0015,8,63,71,2012,7,7,7,5
1771,2011-04-19 17:00:00,1,0,1,1,22.96,26.515,60,7.0015,39,372,411,2011,4,19,17,1
10186,2012-11-09 20:00:00,3,0,1,1,14.76,17.425,66,8.9981,20,235,255,2012,11,9,20,4
9791,2012-10-12 08:00:00,3,0,1,1,17.22,21.21,71,6.0032,34,711,745,2012,10,12,8,4
59,2011-01-03 14:00:00,4,0,1,1,10.66,12.12,30,19.0012,11,66,77,2011,1,3,14,0
9055,2012-08-19 16:00:00,2,0,0,2,27.06,31.06,65,0.0,97,259,356,2012,8,19,16,6
6583,2012-03-11 14:00:00,4,0,0,1,18.86,22.725,31,19.0012,212,289,501,2012,3,11,14,6
5461,2012-01-02 16:00:00,4,1,0,1,10.66,11.365,35,27.9993,10,144,154,2012,1,2,16,0
8850,2012-08-11 03:00:00,2,0,0,3,25.42,28.79,83,11.0014,2,19,21,2012,8,11,3,5
6728,2012-03-17 15:00:00,4,0,0,1,26.24,31.06,53,8.9981,357,322,679,2012,3,17,15,5
9553,2012-10-02 10:00:00,3,0,1,3,23.78,27.275,88,8.9981,3,42,45,2012,10,2,10,1
908,2011-03-02 07:00:00,4,0,1,1,9.02,10.605,64,16.9979,2,108,110,2011,3,2,7,2
7048,2012-04-12 01:00:00,1,0,1,1,13.12,15.15,66,15.0013,2,7,9,2012,4,12,1,3
10650,2012-12-10 04:00:00,3,0,1,2,15.58,19.695,94,7.0015,3,9,12,2012,12,10,4,0
8183,2012-07-02 08:00:00,2,0,1,1,31.16,34.85,52,12.998,20,548,568,2012,7,2,8,0
5769,2012-01-15 13:00:00,4,0,0,1,8.2,9.09,34,19.0012,40,184,224,2012,1,15,13,6
9018,2012-08-18 03:00:00,2,0,0,1,25.42,28.03,88,12.998,7,23,30,2012,8,18,3,5
8109,2012-06-18 06:00:00,1,0,1,3,21.32,25.0,88,8.9981,0,37,37,2012,6,18,6,0
2335,2011-06-05 05:00:00,1,0,0,2,25.42,30.305,61,8.9981,1,5,6,2011,6,5,5,6
7162,2012-04-16 19:00:00,1,1,0,1,31.16,33.335,35,26.0027,61,461,522,2012,4,16,19,0
3938,2011-09-15 03:00:00,2,0,1,1,25.42,29.545,73,6.0032,3,5,8,2011,9,15,3,3
9050,2012-08-19 11:00:00,2,0,0,3,26.24,29.545,78,11.0014,83,189,272,2012,8,19,11,6
1639,2011-04-14 05:00:00,1,0,1,1,13.94,17.425,76,6.0032,2,12,14,2011,4,14,5,3
6646,2012-03-14 05:00:00,4,0,1,1,18.04,21.97,82,8.9981,2,25,27,2012,3,14,5,2
7552,2012-05-14 01:00:00,1,0,1,2,24.6,30.305,60,19.0012,5,6,11,2012,5,14,1,0
6305,2012-02-18 23:00:00,4,0,0,2,14.76,16.665,40,26.0027,12,62,74,2012,2,18,23,5
4647,2011-11-06 17:00:00,3,0,0,1,18.04,21.97,62,11.0014,71,185,256,2011,11,6,17,6
2622,2011-06-17 04:00:00,1,0,1,1,22.14,25.76,94,8.9981,1,5,6,2011,6,17,4,4
4696,2011-11-08 18:00:00,3,0,1,1,19.68,23.485,55,8.9981,30,432,462,2011,11,8,18,1
1817,2011-05-02 15:00:00,1,0,1,1,27.06,31.06,61,12.998,45,110,155,2011,5,2,15,0
2995,2011-07-13 17:00:00,2,0,1,1,28.7,33.335,79,0.0,70,418,488,2011,7,13,17,2
7353,2012-05-05 18:00:00,1,0,0,2,27.06,31.06,69,23.9994,156,278,434,2012,5,5,18,5
10163,2012-11-08 21:00:00,3,0,1,1,14.76,16.665,37,26.0027,11,222,233,2012,11,8,21,3
9618,2012-10-05 03:00:00,3,0,1,1,22.14,25.76,73,0.0,5,11,16,2012,10,5,3,4
10723,2012-12-13 05:00:00,3,0,1,2,10.66,12.88,56,11.0014,2,31,33,2012,12,13,5,3
3984,2011-09-17 01:00:00,2,0,0,1,18.86,22.725,72,7.0015,28,52,80,2011,9,17,1,5
10286,2012-11-14 00:00:00,3,0,1,1,10.66,12.12,56,19.0012,4,20,24,2012,11,14,0,2
10388,2012-11-18 06:00:00,3,0,0,1,11.48,13.635,81,11.0014,2,13,15,2012,11,18,6,6
53,2011-01-03 08:00:00,4,0,1,1,5.74,6.06,50,19.0012,1,153,154,2011,1,3,8,0
461,2011-02-02 07:00:00,4,0,1,3,9.02,10.605,93,15.0013,1,48,49,2011,2,2,7,2
9729,2012-10-09 18:00:00,3,0,1,2,20.5,24.24,72,15.0013,26,758,784,2012,10,9,18,1
8831,2012-08-10 08:00:00,2,0,1,3,25.42,27.275,91,11.0014,7,112,119,2012,8,10,8,4
1311,2011-03-19 12:00:00,4,0,0,1,18.86,22.725,33,27.9993,126,141,267,2011,3,19,12,5
2525,2011-06-13 03:00:00,1,0,1,1,24.6,30.305,60,32.9975,1,6,7,2011,6,13,3,0
1264,2011-03-17 12:00:00,4,0,1,1,20.5,24.24,45,15.0013,24,81,105,2011,3,17,12,3
5896,2012-02-01 21:00:00,4,0,1,1,21.32,25.0,52,11.0014,16,217,233,2012,2,1,21,2
1234,2011-03-16 06:00:00,4,0,1,2,12.3,15.91,93,7.0015,1,30,31,2011,3,16,6,2
1494,2011-04-08 03:00:00,1,0,1,3,13.94,16.665,76,11.0014,0,1,1,2011,4,8,3,4
7091,2012-04-13 20:00:00,1,0,1,1,20.5,24.24,29,8.9981,44,242,286,2012,4,13,20,4
6722,2012-03-17 09:00:00,4,0,0,2,18.04,21.97,88,6.0032,104,217,321,2012,3,17,9,5
5218,2011-12-11 12:00:00,3,0,0,1,10.66,15.15,35,0.0,42,246,288,2011,12,11,12,6
8906,2012-08-13 11:00:00,2,0,1,1,31.16,34.09,40,6.0032,94,151,245,2012,8,13,11,0
6944,2012-04-07 16:00:00,1,0,0,1,22.14,25.76,19,26.0027,354,261,615,2012,4,7,16,5
7822,2012-06-06 07:00:00,1,0,1,1,20.5,24.24,72,0.0,16,531,547,2012,6,6,7,2
8780,2012-08-08 05:00:00,2,0,1,2,27.88,31.82,89,11.0014,3,40,43,2012,8,8,5,2
5606,2012-01-08 17:00:00,4,0,0,1,15.58,19.695,40,15.0013,22,197,219,2012,1,8,17,6
4342,2011-10-12 23:00:00,3,0,1,3,22.14,25.76,94,6.0032,13,41,54,2011,10,12,23,2
7342,2012-05-05 07:00:00,1,0,0,1,22.96,26.515,88,0.0,8,79,87,2012,5,5,7,5
5401,2011-12-19 03:00:00,3,0,1,1,6.56,9.85,86,6.0032,0,3,3,2011,12,19,3,0
529,2011-02-05 05:00:00,4,0,0,3,8.2,11.365,100,6.0032,0,9,9,2011,2,5,5,5
10814,2012-12-17 00:00:00,3,0,1,2,15.58,19.695,87,0.0,2,26,28,2012,12,17,0,0
6758,2012-03-18 21:00:00,4,0,0,1,21.32,25.0,72,6.0032,44,129,173,2012,3,18,21,6
10691,2012-12-11 21:00:00,3,0,1,1,13.12,15.91,53,12.998,14,193,207,2012,12,11,21,1
718,2011-02-13 07:00:00,4,0,0,2,9.02,13.635,55,0.0,0,3,3,2011,2,13,7,6
6846,2012-04-03 14:00:00,1,0,1,1,22.96,26.515,21,15.0013,120,191,311,2012,4,3,14,1
10068,2012-11-04 21:00:00,3,0,0,1,12.3,13.635,52,19.9995,16,71,87,2012,11,4,21,6
3869,2011-09-12 06:00:00,2,0,1,1,22.96,26.515,83,0.0,1,108,109,2011,9,12,6,0
100,2011-01-05 09:00:00,4,0,1,1,9.02,9.85,37,22.0028,6,109,115,2011,1,5,9,2
10445,2012-12-01 15:00:00,3,0,0,2,16.4,20.455,62,0.0,113,371,484,2012,12,1,15,5
5986,2012-02-05 15:00:00,4,0,0,2,12.3,14.395,56,16.9979,55,217,272,2012,2,5,15,6
4831,2011-11-14 09:00:00,3,0,1,2,19.68,23.485,67,22.0028,29,204,233,2011,11,14,9,0
9679,2012-10-07 16:00:00,3,0,0,3,16.4,20.455,82,11.0014,87,246,333,2012,10,7,16,6
2060,2011-05-12 18:00:00,1,0,1,1,25.42,30.305,69,15.0013,64,463,527,2011,5,12,18,3
6578,2012-03-11 09:00:00,4,0,0,1,10.66,12.88,60,15.0013,20,70,90,2012,3,11,9,6
9520,2012-10-01 01:00:00,3,0,1,1,18.04,21.97,77,6.0032,5,13,18,2012,10,1,1,0
486,2011-02-03 09:00:00,4,0,1,1,6.56,6.82,47,19.9995,6,127,133,2011,2,3,9,3
9265,2012-09-09 10:00:00,2,0,0,1,26.24,31.06,57,19.9995,172,323,495,2012,9,9,10,6
4612,2011-11-05 06:00:00,3,0,0,1,10.66,12.12,60,16.9979,3,20,23,2011,11,5,6,5
1711,2011-04-17 05:00:00,1,0,0,1,14.76,17.425,71,11.0014,2,1,3,2011,4,17,5,6
8565,2012-07-18 06:00:00,2,0,1,1,29.52,34.09,70,11.0014,10,152,162,2012,7,18,6,2
4471,2011-10-18 08:00:00,3,0,1,1,20.5,24.24,77,6.0032,25,474,499,2011,10,18,8,1
8772,2012-08-07 21:00:00,2,0,1,2,29.52,34.85,74,0.0,70,247,317,2012,8,7,21,1
5103,2011-12-06 17:00:00,3,0,1,2,18.86,22.725,100,15.0013,13,249,262,2011,12,6,17,1
